SMILES	ST_split
CC(C)C1=CC(C=C(C(C)C)C1=O)=C1SCCS1	1.570600009
Clc1ccc(cc1)N(c1ncccn1)C1=C(c2ccccc2)C(=O)N2c3ccccc3C=C12	0.936700005
CC1=CC=C(S1)C1=CC=C(c2ccc(OCc3ccc(C=C)cc3)cc2)C2=NSN=C12	1.073100006
CN(N=CC1=CC=CS1)c1ccc2ccccc2n1	1.316400008
C1CC23C=CC=CC2(C1)C1=C3C#Cc2ccccc2C#CC#Cc2ccccc2C#C1	1.078700006
Cc1ccccc1NC(=S)NC(=O)C1=CC=CO1	0.3906000030000003
Nc1ccccc1C(=O)Nc1ccccc1C(O)=O	0.742900004
COc1ccc(cc1)N1C(C2C(C(=O)c3ccc(OC)cc3)C3(CN2C)C(=O)Nc2ccccc32)C(C1=O)c1ccccc1	0.4284000030000001
CCC1OC(=C(C#N)[N+](=C1c1ccccc1)[O-])c1ccc(OC)cc1	1.867000011
CCCCCOc1ccc(cc1)C1(O)c2ccccc2C(=O)C1=C1C(=O)c2ccccc2C1(O)c1ccc(OCCCCC)cc1	0.3119000019999998
COc1cc(C)c2C(=O)C3=C(OC)c4c(OC)cc(OC)c(OC)c4C(=C3Oc2c1)OC	0.9788000059999996
ClCC1(CCCC1=NNc1ccc(cc1N(=O)=O)N(=O)=O)c1ccccc1	1.362300008
CC(NC(=S)NN=C(C)c1ccccn1)c1ccccc1	0.6954000039999997
COc1ccc2N(Cc3ccccc3)C(=O)C3(OC(=C(C3=O)c3ccccc3)c3ccccc3)c2c1	0.902300006
OC(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(O)=O)c2ccc3c(cc(c4ccc(cc4)C(O)=O)c4ccc1c2c34)c1ccc(cc1)C(O)=O	1.064400006
CC1(C)Nc2c(ccc3C(=O)c4ccccc4C(=O)c23)C2C1CN1c3ccc(Cl)cc3C(=C21)Cl	0.6792000040000001
c1ccc(cc1)c1cc2cc3cc(c4ccccc4)c4ccccc4c3nc2c2ccccc12	1.0047000060000002
O=C1N(c2ccccc2)C(=S)C(=Cc2ccccc2)C1=Cc1ccccc1	0.3782000019999998
COc1c2C=CC(C)(C)Oc2c(CCCOC(=O)c2cc(cc(c2)N(=O)=O)N(=O)=O)c2OC(C)(C)C=Cc12	1.481500009
CCCOC(=O)SC1=S=NSC1=S	1.483200009
OC(=O)c1ccc(Cl)cc1C(=O)Nc1cccc2ccccc12	1.3363000080000005
COc1cccc(OC)c1C=CC(O)=CC(=O)C=Cc1c(OC)cccc1OC	0.5304000040000001
O=C(Nc1ccccc1)Nc1ccc2cc3ccccc3cc2c1	1.412800009
CCCCOc1c2C3c4ccccc4C(c4ccccc34)c2c(C#Cc2cccc3cc4ccccc4cc23)c2C3c4ccccc4C(c4ccccc34)c12	1.3473000080000004
COc1cc(OC)c(C=CC(=O)C2=CC=CO2)c(OC)c1	0.8425000050000002
c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)c1cnc2ccccc2n1	0.8175000049999999
Cc1ccc(O)c(c1)c1ccc2C(=O)N(Nc2n1)c1ccccc1	0.991400006
Nc1ccccc1c1cnc2c(Br)cc(Br)cc2c1	0.6893000040000001
CCCC1=C(CCC)C(=O)c2c(ccc3ccc4OC(Oc5cc(c6ccccc6c5c4c23)N(=O)=O)(c2ccccc2)c2ccccc2)C1=O	0.5187000030000002
CSC(=S)NN=Cc1ccccn1	0.6059000029999999
CC(C)(C)c1cc(cc(c1)C(C)(C)C)C1C2CC(C(C2CC1[B-]([n+]1ccc2ccccc2c1)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)[B-]([n+]1ccc2ccccc2c1)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F	0.903400006
S1N=C2N=C3C=CC=CC3=NC2=N1	1.058100006
CC(CO)NC(=O)C1=CSC(S1)=C1SC2=C(SCCS2)S1	0.3698000030000004
COC(=O)C(C(=O)OC)C1=CC(=O)C2CCCCC12C=C=C	1.3796000089999998
COc1ccc(c(O)c1)C(=Nc1ccccc1N=C(c1ccccc1)c1ccc(OC)cc1O)c1ccccc1	0.4749000030000001
c1ccc2c(c1)c1ccccc1S12c2ccccc2c2ccccc12	0.322300002
C1CCN(C1)c1cccc2c3ccccc3nnc12	0.6691000039999997
OC1=C(C(CN(=O)=O)c2ccccc2N(=O)=O)C(=O)c2ccccc2C1=O	0.6813000039999997
Cc1ccc2nc3N(N=Cc3cc2c1)c1ccccc1	1.105100007
CN1CC2CCC1CC2OC(=O)c1cc(Cl)cc(Cl)c1	1.009400006
O=C1N(CCN2C(=O)C(=O)c3ccccc23)c2ccccc2C1=O	0.4110000019999997
CC(C)c1cccc(C(C)C)c1N1C(=O)Oc2ccccc2C1=S	0.2892000020000003
CCC12C=CC3=C4SC(=O)C=C4CCC3C1CCC2OC(C)=O	1.544200009
Nc1ncc(Br)cc1N=Cc1ccccc1	0.946300006
N#CC(=CC=CC=CN1CCOCCOCCOCCOCC1)C#N	1.7989000110000002
COc1ccc2c(OC(=O)c3c2ccc2ccc4c(Cc5ccccc45)c32)c1	1.107900007
CC1=Cc2cc3ccccc3cc2C2=Nc3ccccc3N12	1.170400007
CC(C)(C)P(I)(=NP(=[Se])(C(C)(C)C)C(C)(C)C)C(C)(C)C	0.0512000000000001
COc1c(C)c(O)c2C(=O)C3N(C)C(C4=CC5=C(C(COC(=O)C(C)=CC)N4C3=O)C(=O)C(=C(C)C5=O)OC)c2c1O	0.897100005
CCN(CC)C(=O)C1=C(C)NC2=C(C1c1cccc(c1)N(=O)=O)C(=O)C(C)(C)CC2	1.433800008
COc1ccc2cc(C=CC(=O)C3=C(Cl)SC(=C3)Cl)ccc2c1	0.9502000059999998
Clc1cccc(Cl)c1C=NNC(=S)Nc1ccccc1	0.785600004
COC(=O)C1=CSC(S1)=C1SC2=C(SCCOCCOCCOCCS2)S1	0.4252000029999996
CC(=O)C(=NNc1ccc(cc1Cl)N(=O)=O)C(C)=O	0.7097000050000002
COc1cc(c(OC)c2C(=O)N(C)C=Cc12)N(=O)=O	1.351300008
COc1ccc(cc1)C=CC(c1ccccc1)=C1C(=O)Nc2ccccc12	1.3697000079999997
CCCCCCCCOc1cc(C=NN2C=NN=C2)c(OCCCCCCCC)cc1C=NN1C=NN=C1	1.184300007
CCOC(=O)C1(CC(OC(=O)c2cc(cc(c2)N(=O)=O)N(=O)=O)C(C)C1C(C)=C)C(=O)OCC	1.452900009
COc1cc(ccc1NC1=NN2C(=CC=C2c2ccccc2OC)C=N1)C1CCN(CCOC(=O)c2ccc(Br)cc2)CC1O	1.195200007
CN1N(c2ccccc2)C(=O)C(=C1C)NN=C1C(=NN(c2ccccc2)C1=O)C	1.65740001
COC(=O)C=C1C(=O)N(Cc2ccccc2)c2ccccc12	1.006900006
CCC1=NN=C(S1)N=NC1=C(C)N(C)c2ccccc12	0.7891000049999999
Cc1cccc2cc(C3C4CSCN4C4(C3C(=O)c3ccccc3)c3ccccc3c3nc5ccccc5nc43)c(Cl)nc12	0.4943000029999997
S1C=CC=C1C1=CC=C(S1)c1ncncc1C1=CC=CS1	1.1543000070000002
COc1ccc(cc1)N(c1ccc(OC)cc1)c1ccc(cc1)C=C(c1ccc(cc1)N(c1ccc(OC)cc1)c1ccc(OC)cc1)c1ccc(cc1)N(c1ccc(OC)cc1)c1ccc(OC)cc1	0.8839000059999997
CC1(N=Nc2ccc(Br)cc2)C(=O)c2ccccc2C1=O	0.6547000029999999
IC1=CSC(S1)=C1SC=C(I)S1	0.213100002
O=C1C2=CC(=C3NCCCN3C2Oc2ccccc12)N(=O)=O	0.9311000050000002
COc1ccc(cc1)C1=C2c3ccccc3N(C)C(=C2C(=C1)c1ccccc1)c1ccccc1	0.758000005
CC1=C2N=C(C#N)C(=NC2=C(C)S1)C#N	1.140600006
Oc1ccc2ccc3cccc4ccc1c2c34	1.469200009
COc1ccc2NC3=C(CCN4C(=O)C5=C(SC6=C5CCCCC6)N=C34)c2c1	1.056100007
CC(C)(C)S(=O)NC(C)(C1Cc2ccccc2C1=O)c1ccc(F)cc1	0.3789000019999999
Fc1ccc(cc1)C1=C2SC(=O)N=C2SC=C1	1.4042000079999997
CCC1=C(C)C(=S)NC1=O	0.317100001
CCCCCCOc1ccc(C=CC(=O)c2cccc(O)c2)cc1	0.7980000039999999
O=C(c1ccccc1)C1=C(SC2=C1CCCC2)N=Cc1ccc(cc1)N(=O)=O	1.128100007
S1C=CC=C1c1ccc(C2=CC=CS2)c(c1)N=Cc1ccccn1	1.104300006
Cc1ccc(cc1)C1=NN(C(C1)C1=C(Cl)N(N=C1C)c1ccccc1)c1ccc(Cl)cc1	1.2240000070000003
